time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010473364703	8.41981	-6.84931	-2.70714	2.24582	0.240484	radar	0.964922	8.46635	-6.96022	8.4	-6.9	0.907987	-2.72401
1477010473419770	8.48549	-6.99514	-2.72813	2.21666	0.177945	lidar	0.273555	8.44383	-7.03914	8.45	-7.05	0.907988	-2.72398
1477010473474712	8.56521	-7.12087	-2.69562	2.21203	0.154293	radar	0.183607	8.53661	-7.23635	8.5	-7.2	0.910054	-2.73014
1477010473529655	8.61233	-7.28924	-2.73477	2.15337	0.0559063	lidar	0.689541	8.55761	-7.36836	8.55	-7.35	0.910046	-2.73012
1477010473579698	8.69339	-7.41284	-2.8112	2.1575	0.0623605	radar	0.179258	8.70486	-7.48959	8.65	-7.45	1.99827	-1.99828
1477010473629741	8.76363	-7.53843	-2.82048	2.14896	0.0452797	lidar	0.0242245	8.7565	-7.55536	8.75	-7.55	1.99828	-1.99828
1477010473684743	8.83563	-7.6662	-2.76852	2.1404	0.0259301	radar	0.147694	8.74707	-7.66927	8.8	-7.7	0.909061	-2.72717
1477010473739746	8.89119	-7.81955	-2.78987	2.10433	-0.0286516	lidar	0.212697	8.85031	-7.85391	8.85	-7.85	0.909053	-2.72715
1477010473794754	8.95531	-7.94951	-2.72612	2.0898	-0.0522735	radar	0.152447	8.88546	-7.96913	8.9	-8	0.908945	-2.72688
1477010473849762	8.99637	-8.11398	-2.76089	2.03883	-0.121905	lidar	0.345658	8.95085	-8.16397	8.95	-8.15	0.908953	-2.72687
1477010473904699	9.05956	-8.24723	-2.74079	2.02862	-0.12866	radar	0.0164017	9.03618	-8.239	9.05	-8.25	1.82026	-1.82027
1477010473959637	9.13603	-8.36809	-2.72497	2.03926	-0.103177	lidar	0.0484057	9.15149	-8.34807	9.15	-8.35	1.82025	-1.82026
1477010474009643	9.21567	-8.50336	-2.93708	2.05484	-0.0551969	radar	1.29192	9.14011	-8.44049	9.2	-8.5	0.999884	-2.99963
1477010474059650	9.26535	-8.64414	-2.94674	2.03103	-0.0855384	lidar	0.0915984	9.22902	-8.65053	9.25	-8.65	0.999874	-2.9996
1477010474109686	9.32441	-8.7734	-2.93767	2.02348	-0.0904025	radar	0.11975	9.23666	-8.722	9.3	-8.8	0.999284	-2.99783
1477010474159722	9.37497	-8.92124	-2.96013	1.99952	-0.118849	lidar	0.0746589	9.36398	-8.95164	9.35	-8.95	0.999284	-2.99784
1477010474214714	9.40094	-9.046	-2.59533	1.94666	-0.223588	radar	3.8721	9.47823	-9.13791	9.4	-9.05	0.909209	-1.81844
1477010474269707	9.44962	-9.17378	-2.58634	1.93533	-0.222057	lidar	0.0229416	9.43696	-9.1575	9.45	-9.15	0.90921	-1.81843
1477010474324744	9.50469	-9.31135	-2.66706	1.93174	-0.200946	radar	0.240219	9.44585	-9.27158	9.5	-9.3	0.908483	-2.72543
1477010474379782	9.54944	-9.45097	-2.67037	1.91476	-0.209432	lidar	0.00753677	9.53884	-9.45193	9.55	-9.45	0.908475	-2.72542
1477010474434742	9.61047	-9.59956	-2.76558	1.91592	-0.182252	radar	0.346886	9.6872	-9.68187	9.6	-9.6	0.909756	-2.72927
1477010474489703	9.66175	-9.7449	-2.77259	1.90602	-0.182199	lidar	0.0157553	9.67284	-9.75791	9.65	-9.75	0.909739	-2.72923
1477010474539772	9.73091	-9.89808	-2.95944	1.92099	-0.129462	radar	1.35703	9.86489	-10.0711	9.7	-9.9	0.998626	-2.99586
1477010474589842	9.76901	-10.0433	-2.96877	1.90159	-0.148035	lidar	0.0335413	9.74713	-10.0467	9.75	-10.05	0.998616	-2.99584
1477010474644816	9.77709	-10.1699	-2.6199	1.84022	-0.266237	radar	3.44046	9.75497	-10.1932	9.75	-10.2	0	-2.72857
1477010474699791	9.78617	-10.3319	-2.65858	1.79103	-0.315959	lidar	0.191085	9.74697	-10.3629	9.75	-10.35	0	-2.72854
1477010474754750	9.83067	-10.4824	-2.7903	1.7967	-0.263309	radar	0.607058	9.77249	-10.4428	9.8	-10.5	0.909773	-2.7293
1477010474809709	9.86074	-10.6353	-2.7988	1.77875	-0.268341	lidar	0.00738048	9.86261	-10.6462	9.85	-10.65	0.909773	-2.7293
1477010474864685	9.86289	-10.7697	-2.58976	1.7236	-0.357428	radar	1.37962	9.86786	-10.8223	9.85	-10.8	0	-2.72846
1477010474919662	9.86675	-10.9228	-2.61573	1.68531	-0.383869	lidar	0.0594545	9.8455	-10.9408	9.85	-10.95	0	-2.72844
1477010474974658	9.87918	-11.067	-2.62358	1.66238	-0.385807	radar	0.0112938	9.84594	-11.0973	9.85	-11.1	0	-2.72748
1477010475029655	9.86805	-11.2269	-2.66078	1.61583	-0.421442	lidar	0.114506	9.83549	-11.2481	9.85	-11.25	0	-2.72745
1477010475079710	9.88723	-11.3726	-2.7725	1.61948	-0.365756	radar	0.492531	9.8926	-11.4631	9.85	-11.4	0	-2.9967
1477010475129765	9.87846	-11.5285	-2.81426	1.58393	-0.39024	lidar	0.113324	9.87136	-11.5692	9.85	-11.55	0	-2.99671
1477010475184757	9.84806	-11.669	-2.6255	1.50732	-0.513436	radar	1.80264	9.89882	-11.7746	9.8	-11.7	-0.909227	-2.72768
1477010475239750	9.80165	-11.8359	-2.68988	1.44251	-0.564518	lidar	0.271817	9.74749	-11.8623	9.75	-11.85	-0.909218	-2.72765
1477010475294773	9.75871	-11.9746	-2.59818	1.37266	-0.649144	radar	0.572122	9.75738	-12.0161	9.7	-12	-0.908714	-2.72613
1477010475349797	9.69905	-12.1317	-2.65607	1.30899	-0.687316	lidar	0.179391	9.65408	-12.1513	9.65	-12.15	-0.908706	-2.7261
1477010475404763	9.61778	-12.2553	-2.51364	1.19443	-0.85511	radar	1.84353	9.60373	-12.2428	9.6	-12.25	-0.909639	-1.81931
1477010475459730	9.56094	-12.372	-2.49541	1.14572	-0.857451	lidar	0.0960861	9.54006	-12.3354	9.55	-12.35	-0.90964	-1.8193
1477010475514728	9.44008	-12.4687	-2.34147	0.977208	-1.12241	radar	4.26658	9.38815	-12.3607	9.45	-12.45	-1.81824	-1.81825
1477010475569727	9.36358	-12.5649	-2.32734	0.914101	-1.12449	lidar	0.0493063	9.35049	-12.5377	9.35	-12.55	-1.81823	-1.81823
1477010475624757	9.23991	-12.6617	-2.32816	0.764025	-1.32184	radar	2.4881	9.33568	-12.8372	9.2	-12.65	-2.72578	-1.81718
1477010475679788	9.11197	-12.7576	-2.40387	0.669739	-1.34717	lidar	0.278423	9.04708	-12.7528	9.05	-12.75	-2.72576	-1.81717
1477010475734757	9.03663	-12.8386	-2.34946	0.654645	-1.21564	radar	0.837331	8.97697	-12.8161	8.95	-12.85	-1.8192	-1.81921
1477010475789726	8.9028	-12.9282	-2.4325	0.576571	-1.22458	lidar	0.216027	8.84904	-12.9423	8.85	-12.95	-1.81921	-1.81921
1477010475844715	8.80138	-13.0029	-2.4074	0.545285	-1.13677	radar	0.665841	8.64934	-12.9537	8.7	-13.05	-2.72781	-1.81854
1477010475899705	8.63388	-13.1014	-2.57539	0.475917	-1.13488	lidar	0.70491	8.5479	-13.1496	8.55	-13.15	-2.7278	-1.81853
1477010475954722	8.42786	-13.1184	-2.76537	0.241175	-1.53912	radar	9.09594	8.43462	-13.263	8.4	-13.15	-2.72644	0
1477010476009740	8.27289	-13.1503	-2.78281	0.15542	-1.53938	lidar	0.0110405	8.26001	-13.1483	8.25	-13.15	-2.72641	0
1477010476059726	8.11522	-13.1596	-2.87288	0.0515979	-1.60449	radar	0.307657	8.10139	-13.1447	8.1	-13.15	-3.00083	0
1477010476109712	7.96586	-13.1631	-2.889	-0.0286402	-1.60282	lidar	0.0138034	7.95138	-13.1593	7.95	-13.15	-3.00084	0
1477010476164747	7.8813	-13.1913	-2.4604	-0.0210095	-1.35585	radar	6.2871	7.85182	-13.2702	7.8	-13.2	-2.72553	-0.908516
1477010476219782	7.7056	-13.2127	-2.57574	-0.0722389	-1.31312	lidar	0.495145	7.64076	-13.2654	7.65	-13.25	-2.72554	-0.908516
1477010476274819	7.53319	-13.1803	-2.80288	-0.187837	-1.43299	radar	2.03864	7.51359	-13.2891	7.5	-13.2	-2.72544	0.908483
1477010476329856	7.37544	-13.1481	-2.82232	-0.264387	-1.42785	lidar	0.0218929	7.35762	-13.1417	7.35	-13.15	-2.72544	0.908483
1477010476384794	7.26621	-13.1394	-2.48858	-0.286052	-1.27799	radar	3.33093	7.19553	-13.2012	7.2	-13.15	-2.73035	0
1477010476439732	7.10313	-13.1191	-2.56647	-0.328651	-1.23365	lidar	0.284366	7.05296	-13.1563	7.05	-13.15	-2.73035	0
1477010476494735	6.97745	-13.0884	-2.46742	-0.372791	-1.17952	radar	0.525167	6.87644	-13.2105	6.85	-13.15	-3.63616	0
1477010476549738	6.78191	-13.0761	-2.61578	-0.376475	-1.08409	lidar	1.15351	6.672	-13.1364	6.65	-13.15	-3.63617	0
1477010476604787	6.68271	-13.0883	-2.12787	-0.340383	-0.852272	radar	8.11731	6.53838	-13.1322	6.55	-13.15	-1.81656	0
1477010476659836	6.52725	-13.0822	-2.21782	-0.337412	-0.77969	lidar	0.6471	6.46904	-13.1587	6.45	-13.15	-1.81657	0
1477010476714759	6.3962	-13.0266	-2.34751	-0.396433	-0.821666	radar	0.626635	6.22921	-13.0167	6.3	-13.1	-2.73109	0.910352
1477010476769682	6.23123	-12.9988	-2.44162	-0.397845	-0.758079	lidar	0.482936	6.15723	-13.0319	6.15	-13.05	-2.73109	0.91036
1477010476824762	6.07594	-12.881	-2.89262	-0.532038	-0.970278	radar	6.59735	5.95573	-12.8757	6	-12.95	-2.72331	1.81553
1477010476879842	5.90654	-12.8159	-2.9579	-0.552081	-0.922237	lidar	0.236656	5.85711	-12.8423	5.85	-12.85	-2.72331	1.81554
1477010476934819	5.78099	-12.7694	-2.72357	-0.553622	-0.816152	radar	1.75743	5.73901	-12.8863	5.7	-12.8	-2.72842	0.909475
1477010476989797	5.61202	-12.7139	-2.79747	-0.553932	-0.752541	lidar	0.37177	5.5559	-12.7556	5.55	-12.75	-2.72839	0.909466
1477010477044722	5.47181	-12.6123	-2.9684	-0.61888	-0.813032	radar	0.909566	5.41889	-12.699	5.4	-12.65	-2.731	1.82067
1477010477099647	5.29867	-12.5333	-3.04131	-0.625011	-0.757226	lidar	0.30595	5.23681	-12.5467	5.25	-12.55	-2.731	1.82066
1477010477154646	5.1673	-12.4463	-2.97893	-0.653634	-0.72963	radar	0.145532	5.16911	-12.5003	5.15	-12.45	-1.81821	1.8182
1477010477209646	5.04265	-12.3469	-2.97232	-0.695	-0.731768	lidar	0.00622818	5.04959	-12.3548	5.05	-12.35	-1.8182	1.8182
1477010477259657	4.93647	-12.2609	-2.9183	-0.725737	-0.718787	radar	0.201443	4.99996	-12.3538	4.95	-12.25	-1.99957	1.99957
1477010477309669	4.84648	-12.1554	-2.89456	-0.778472	-0.743198	lidar	0.0550983	4.86969	-12.1416	4.85	-12.15	-1.99954	1.99955
1477010477359671	4.76935	-12.0799	-2.61814	-0.801365	-0.696984	radar	1.89226	4.83937	-12.0439	4.8	-12.05	-0.999954	1.99993
1477010477409673	4.71823	-11.9678	-2.57255	-0.874958	-0.753966	lidar	0.303685	4.77326	-11.9345	4.75	-11.95	-0.999959	1.99992
1477010477459668	4.59696	-11.8163	-3.06711	-0.927245	-0.801995	radar	5.83012	4.5839	-11.6711	4.65	-11.8	-2.0002	3.00031
1477010477509663	4.52458	-11.6788	-3.0598	-0.989268	-0.833871	lidar	0.145381	4.54148	-11.6336	4.55	-11.65	-2.0002	3.0003
1477010477559726	4.48579	-11.5954	-2.5643	-1.03121	-0.81317	radar	5.6145	4.53697	-11.5591	4.55	-11.55	0	1.99749
1477010477609790	4.47106	-11.4693	-2.5244	-1.12238	-0.88967	lidar	0.489868	4.55238	-11.4548	4.55	-11.45	0	1.99746
1477010477664786	4.35651	-11.2819	-3.19424	-1.1435	-0.848821	radar	9.67928	4.47604	-11.2089	4.5	-11.25	-0.90916	3.63662
1477010477719783	4.35548	-11.0947	-3.17272	-1.26496	-0.96104	lidar	0.878473	4.45629	-11.0538	4.45	-11.05	-0.909152	3.63659
1477010477774786	4.40589	-10.9852	-2.39913	-1.41224	-1.12661	radar	12.9555	4.39651	-10.8822	4.45	-10.95	0	1.81807
1477010477829789	4.41399	-10.8523	-2.3915	-1.49902	-1.16387	lidar	0.145912	4.45899	-10.8664	4.45	-10.85	0	1.81808
1477010477884761	4.39693	-10.7139	-2.51703	-1.54297	-1.12415	radar	0.579443	4.493	-10.7885	4.45	-10.7	0	2.72865
1477010477939734	4.4144	-10.5691	-2.53085	-1.62357	-1.15088	lidar	0.064471	4.44058	-10.5544	4.45	-10.55	0	2.72864
1477010477994802	4.4167	-10.4221	-2.61541	-1.66981	-1.11586	radar	0.210792	4.44399	-10.3941	4.45	-10.4	0	2.72392
1477010478049870	4.44028	-10.2733	-2.63211	-1.73696	-1.12337	lidar	0.0398543	4.44086	-10.2469	4.45	-10.25	0	2.72391
1477010478104838	4.46576	-10.1301	-2.67425	-1.78891	-1.1014	radar	0.146804	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885
1477010478159807	4.52167	-9.97652	-2.71381	-1.86938	-1.12862	lidar	0.107601	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884
1477010478214806	4.56497	-9.82541	-2.76561	-1.91848	-1.09965	radar	0.231821	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733
1477010478269805	4.63316	-9.67362	-2.80257	-1.98927	-1.11307	lidar	0.0822192	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732
1477010478324774	4.69613	-9.53161	-2.83716	-2.0367	-1.0803	radar	0.138024	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288
1477010478379743	4.7922	-9.38541	-2.88795	-2.11307	-1.10221	lidar	0.106032	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288
1477010478434764	4.83032	-9.23002	-2.97719	-2.0789	-0.89408	radar	2.23848	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622
1477010478489785	4.92743	-9.07642	-3.02677	-2.13545	-0.902663	lidar	0.0954991	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623
1477010478544824	5.05155	-8.95939	-2.97044	-2.24453	-1.0354	radar	1.04675	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688
1477010478599864	5.15042	-8.83943	-2.95049	-2.29774	-1.03088	lidar	0.0120717	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688
1477010478654806	5.21329	-8.70352	-2.94163	-2.26919	-0.832283	radar	1.88866	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014
1477010478709749	5.32915	-8.57278	-2.97836	-2.31678	-0.833556	lidar	0.0480682	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013
1477010478764679	5.4109	-8.4411	-2.97186	-2.30639	-0.700084	radar	0.94425	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049
1477010478819609	5.50059	-8.33787	-2.89928	-2.33872	-0.69442	lidar	0.141675	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205
1477010478869695	5.5448	-8.20568	-2.89441	-2.24867	-0.374019	radar	6.17841	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484
1477010478919781	5.64061	-8.08546	-2.91853	-2.26593	-0.371934	lidar	0.0390336	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485
1477010478974765	5.76042	-7.97257	-2.90172	-2.32679	-0.480572	radar	0.971739	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872
1477010479029749	5.86381	-7.85959	-2.88416	-2.34971	-0.476212	lidar	0.0274562	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871
1477010479084702	5.99583	-7.75634	-2.90258	-2.41553	-0.579573	radar	0.639906	5.9537	-7.7033	6	-7.75	2.72961	1.81974
1477010479139655	6.12389	-7.65253	-2.91849	-2.45079	-0.583625	lidar	0.0299068	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974
1477010479189675	6.21276	-7.55111	-2.86948	-2.43125	-0.457932	radar	0.910587	6.27	-7.55894	6.25	-7.55	1.9992	1.9992
1477010479239696	6.32849	-7.45311	-2.89275	-2.45389	-0.456712	lidar	0.0157622	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918
1477010479294668	6.43498	-7.3439	-2.86211	-2.44367	-0.366489	radar	0.484672	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911
1477010479349641	6.55308	-7.24824	-2.84836	-2.46472	-0.368198	lidar	0.00606884	6.54947	-7.257	6.55	-7.25	1.81909	1.81909
1477010479399642	6.65758	-7.1592	-2.82681	-2.46762	-0.324153	radar	0.230298	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996
1477010479449643	6.76797	-7.06292	-2.84181	-2.47884	-0.317481	lidar	0.0657431	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996
1477010479499705	6.89422	-6.98765	-2.87655	-2.53229	-0.418019	radar	0.746097	6.81357	-6.96259	6.85	-7	1.99752	0.998765
1477010479549767	6.9939	-6.9203	-2.81191	-2.55471	-0.422972	lidar	0.139868	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765
1477010479604705	7.11454	-6.83369	-2.79406	-2.5714	-0.411027	radar	0.209613	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023
1477010479659643	7.24671	-6.75203	-2.79998	-2.59471	-0.411586	lidar	0.00527552	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023
1477010479709628	7.32901	-6.66282	-2.66181	-2.5518	-0.249471	radar	1.98736	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006
1477010479759614	7.44089	-6.57891	-2.68173	-2.55797	-0.240299	lidar	0.0591317	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058
1477010479809654	7.56412	-6.5128	-2.72096	-2.59226	-0.296592	radar	0.24886	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204
1477010479859695	7.67342	-6.44521	-2.70193	-2.60731	-0.298067	lidar	0.0253128	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195
1477010479909703	7.83952	-6.39869	-2.92972	-2.7137	-0.537291	radar	4.79846	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844
1477010479959712	7.96908	-6.341	-2.91874	-2.74089	-0.538462	lidar	0.00845329	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829
1477010480014777	8.02228	-6.25916	-2.40273	-2.64429	-0.201576	radar	11.609	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603
1477010480069842	8.14649	-6.17874	-2.44513	-2.64387	-0.183278	lidar	0.0911606	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603
1477010480124811	8.22618	-6.08792	-2.26776	-2.58221	-0.00894571	radar	3.02636	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921
1477010480179780	8.34162	-5.99875	-2.32279	-2.5672	0.0148266	lidar	0.144865	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921
1477010480234745	8.49851	-5.95772	-2.57863	-2.67745	-0.263575	radar	6.60564	8.45627	-5.87026	8.5	-5.9	2.729	0.909673
1477010480289711	8.63526	-5.87459	-2.63012	-2.67829	-0.243119	lidar	0.107125	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661
1477010480344702	8.76435	-5.80229	-2.65039	-2.68719	-0.240645	radar	0.251835	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848
1477010480399693	8.91548	-5.70781	-2.73676	-2.67965	-0.20831	lidar	0.258278	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848
1477010480449708	8.99255	-5.61409	-2.50488	-2.60003	0.00405413	radar	3.68667	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994
1477010480499723	9.11926	-5.51347	-2.59726	-2.57484	0.0420987	lidar	0.332628	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994
1477010480554736	9.23519	-5.43025	-2.57858	-2.55928	0.0728498	radar	0.0704563	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888
1477010480609749	9.35237	-5.34707	-2.58553	-2.55169	0.0777469	lidar	0.00877887	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875
1477010480664832	9.40312	-5.21912	-2.27465	-2.40424	0.416978	radar	8.71269	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317
1477010480719916	9.51236	-5.10696	-2.35441	-2.36571	0.440016	lidar	0.217265	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314
1477010480774817	9.61307	-5.01572	-2.40155	-2.36197	0.385633	radar	0.36039	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147
1477010480829718	9.72184	-4.88922	-2.49357	-2.32311	0.409525	lidar	0.252369	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146
1477010480884675	9.83597	-4.8004	-2.54638	-2.3405	0.321752	radar	0.805359	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196
1477010480939632	9.94005	-4.68353	-2.59205	-2.31595	0.330936	lidar	0.0577359	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196
1477010480989675	10.0393	-4.58938	-2.64468	-2.32548	0.26482	radar	0.381074	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828
1477010481039719	10.1384	-4.47065	-2.70581	-2.30257	0.278154	lidar	0.108539	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826
1477010481094757	10.2157	-4.34292	-2.66047	-2.24278	0.378504	radar	0.7016	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538
1477010481149796	10.3145	-4.20374	-2.7259	-2.2118	0.393004	lidar	0.11824	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536
1477010481204756	10.4316	-4.09962	-2.79745	-2.25967	0.221496	radar	1.84193	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195
1477010481259716	10.536	-3.96423	-2.84513	-2.24215	0.229334	lidar	0.0620536	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951
1477010481314716	10.6462	-3.84638	-2.8882	-2.25657	0.162801	radar	0.275467	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818
1477010481369717	10.7439	-3.73131	-2.86805	-2.25164	0.157134	lidar	0.0142818	10.746	-3.7455	10.75	-3.75	1.81816	1.81817
1477010481424777	10.8451	-3.60968	-2.86583	-2.24344	0.160299	radar	0.113917	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243
1477010481479837	10.9449	-3.47212	-2.89961	-2.22833	0.169624	lidar	0.0346258	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243
1477010481534865	10.9819	-3.325	-2.69964	-2.10375	0.465553	radar	5.91183	11.1095	-3.32648	11	-3.3	0.908632	2.72588
1477010481589893	11.0546	-3.18297	-2.72888	-2.07089	0.475787	lidar	0.0421853	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588
1477010481644844	11.1013	-3.03181	-2.71533	-1.99805	0.584824	radar	0.841797	10.9851	-2.95299	11.1	-3	0.909905	2.72971
1477010481699796	11.1609	-2.88098	-2.74983	-1.95943	0.593545	lidar	0.0418505	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968
1477010481754772	11.1499	-2.696	-2.72788	-1.78312	0.943338	radar	6.53632	11.0233	-2.67356	11.15	-2.7	0	2.72847
1477010481809749	11.1687	-2.55417	-2.70709	-1.72833	0.9471	lidar	0.073771	11.1324	-2.55807	11.15	-2.55	0	2.72844
1477010481864748	11.1768	-2.39253	-2.75138	-1.64156	1.0355	radar	0.507148	11.2541	-2.42353	11.15	-2.4	0	2.72732
1477010481919747	11.1776	-2.25162	-2.72176	-1.5832	1.03859	lidar	0.0392112	11.1569	-2.2658	11.15	-2.25	0	2.72732
1477010481974721	11.2888	-2.19745	-2.31973	-1.78161	0.401803	radar	23.811	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856
1477010482029695	11.3255	-2.02434	-2.45454	-1.7625	0.390401	lidar	0.47987	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856
1477010482084691	11.2584	-1.90435	-2.31688	-1.55422	0.850318	radar	13.4326	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747
1477010482139688	11.255	-1.72634	-2.45464	-1.50402	0.852411	lidar	0.523692	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745
1477010482194770	11.2595	-1.59265	-2.42973	-1.48682	0.781825	radar	0.39736	11.3341	-1.51762	11.25	-1.5	0	2.72321
1477010482249852	11.2517	-1.41706	-2.54583	-1.44897	0.771423	lidar	0.349005	11.2625	-1.34833	11.25	-1.35	0	2.72321
1477010482304826	11.1942	-1.25677	-2.68804	-1.32303	0.98001	radar	2.92783	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856
1477010482359800	11.1561	-1.09185	-2.74975	-1.27297	0.972701	lidar	0.0985116	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856
1477010482414762	11.0331	-0.913986	-3.06521	-1.08801	1.29437	radar	6.87177	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916
1477010482469725	10.95	-0.754652	-3.09972	-1.01998	1.28819	lidar	0.0345467	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913
1477010482524680	10.9007	-0.632902	-2.84041	-1.01351	1.12122	radar	2.59334	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952
1477010482579636	10.8204	-0.479154	-2.89498	-0.96531	1.09934	lidar	0.124397	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949
1477010482629713	10.6454	-0.342759	-3.37742	-0.784697	1.42266	radar	11.1904	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692
1477010482679790	10.5278	-0.234499	-3.35722	-0.712614	1.42607	lidar	0.0445906	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691
1477010482734821	10.4508	-0.150784	-2.87088	-0.693133	1.25453	radar	6.02591	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579
1477010482789852	10.3305	-0.0876608	-2.8002	-0.603521	1.29006	lidar	0.241777	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579
1477010482844758	10.1886	-0.0093124	-2.89375	-0.516392	1.33002	radar	0.421267	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655
1477010482899664	10.0495	0.0235934	-2.82637	-0.412211	1.38093	lidar	0.327642	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655
1477010482954714	9.90771	0.0710912	-2.79227	-0.329637	1.38958	radar	0.0664601	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268
1477010483009765	9.76118	0.0935542	-2.76651	-0.233575	1.42076	lidar	0.0997344	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826
1477010483064783	9.66545	0.0910061	-2.29696	-0.143863	1.42056	radar	4.18633	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784
1477010483119802	9.54591	0.120542	-2.30038	-0.0825849	1.39541	lidar	0.0881916	9.56967	0.149506	9.55	0.15	-1.81757	0.908775
1477010483174816	9.40714	0.139401	-2.46836	-0.0196591	1.3772	radar	0.885806	9.56225	0.148577	9.4	0.15	-2.72659	0
1477010483229830	9.26934	0.141623	-2.47581	0.0518732	1.37012	lidar	0.0184636	9.25348	0.150166	9.25	0.15	-2.72658	0
1477010483284790	9.12232	0.144001	-2.56958	0.109571	1.34176	radar	0.254755	9.0821	0.207802	9.1	0.2	-2.72925	0.909752
1477010483339750	8.97608	0.165597	-2.58121	0.136788	1.27086	lidar	0.499086	8.93575	0.243169	8.95	0.25	-2.72926	0.909752
1477010483394739	8.8255	0.164846	-2.71307	0.173675	1.21791	radar	0.793398	8.94634	0.26481	8.8	0.25	-2.72783	0
