time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461700000	-24.9158	-5.93624	4.79895	2.19666	-0.569193	lidar	2.92397	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0484	-5.72733	4.83287	2.16863	-0.55251	radar	1.80352	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1775	-5.57275	4.72415	2.15694	-0.528988	lidar	0.38177	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3321	-5.38794	4.76356	2.1632	-0.433308	radar	1.07048	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4848	-5.14899	4.88258	2.135	-0.4434	lidar	0.598191	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6125	-4.98088	4.82209	2.14321	-0.355551	radar	5.68035	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7277	-4.82892	4.68742	2.13824	-0.335844	lidar	0.453537	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8452	-4.62434	4.6856	2.11351	-0.35734	radar	0.149767	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9676	-4.35945	4.83619	2.07624	-0.388086	lidar	0.652882	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0736	-4.13267	4.77884	2.00018	-0.595918	radar	11.5314	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1683	-3.81893	5.00423	1.94118	-0.640362	lidar	1.59812	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2444	-3.57124	5.00653	1.87303	-0.765674	radar	2.48433	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2637	-3.30522	5.02831	1.81046	-0.799124	lidar	3.96195	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.318	-3.05992	5.029	1.77154	-0.794712	radar	0.0126774	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3305	-2.84305	4.92919	1.72484	-0.807285	lidar	1.41746	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3929	-2.62737	4.86903	1.72447	-0.687943	radar	2.23611	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4594	-2.52068	4.54039	1.71853	-0.661503	lidar	5.77657	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5176	-2.29026	4.57249	1.72044	-0.547154	radar	1.51513	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5661	-2.10529	4.47335	1.70417	-0.533741	lidar	0.883339	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.5979	-1.87399	4.50341	1.69761	-0.45547	radar	1.98289	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6	-1.60555	4.61171	1.66099	-0.474445	lidar	1.31182	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.5939	-1.38887	4.56945	1.60618	-0.574666	radar	1.68262	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.599	-1.15347	4.58874	1.57713	-0.575039	lidar	0.00857795	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6289	-0.939333	4.55342	1.56752	-0.537062	radar	5.10709	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6439	-0.664208	4.68361	1.54721	-0.526378	lidar	0.805825	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6297	-0.420319	4.72026	1.49635	-0.617649	radar	2.35382	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5842	-0.0868252	4.98094	1.45473	-0.628468	lidar	2.48481	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5658	0.160086	4.98539	1.42583	-0.634915	radar	2.74631	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.541	0.474872	5.16699	1.40293	-0.618919	lidar	1.09431	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5305	0.722628	5.12491	1.40838	-0.51061	radar	1.84164	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5253	1.00843	5.20868	1.40065	-0.485737	lidar	2.40564	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4846	1.29364	5.26664	1.40676	-0.370306	radar	5.92267	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4339	1.50033	5.1294	1.38212	-0.380219	lidar	0.518092	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3918	1.70952	5.01288	1.36563	-0.37012	radar	8.42523	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3444	1.88895	4.83943	1.34387	-0.375686	lidar	0.699592	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2732	2.116	4.84112	1.301	-0.458353	radar	0.630133	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2168	2.28163	4.6623	1.27531	-0.463856	lidar	0.768999	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1535	2.49944	4.63187	1.2657	-0.41412	radar	0.382315	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.077	2.75503	4.72656	1.24783	-0.408303	lidar	0.212509	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9792	2.97331	4.77239	1.1814	-0.571079	radar	3.16668	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8707	3.28525	5.01927	1.16199	-0.552888	lidar	1.44554	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7881	3.51996	5.02012	1.14464	-0.535103	radar	2.09237	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6828	3.70257	4.90692	1.10961	-0.549872	lidar	0.346506	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5679	3.90447	4.87001	1.07655	-0.561342	radar	1.10582	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.5043	4.05927	4.684	1.05535	-0.558171	lidar	3.56917	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.384	4.25087	4.65795	1.02482	-0.560291	radar	0.539688	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2174	4.48958	4.79691	0.991916	-0.562094	lidar	2.22234	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0693	4.68203	4.73813	0.978607	-0.482471	radar	9.06825	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9521	4.87593	4.71953	0.960085	-0.475283	lidar	0.380895	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7963	5.06278	4.72443	0.929264	-0.482049	radar	2.31998	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6231	5.29837	4.86848	0.910209	-0.469634	lidar	1.03724	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4502	5.47347	4.91117	0.854355	-0.568072	radar	0.764785	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2597	5.64715	4.92224	0.813975	-0.584365	lidar	1.16499	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0977	5.79997	4.88025	0.772717	-0.621213	radar	2.97665	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9214	5.95842	4.85967	0.738252	-0.626966	lidar	0.0171805	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7821	6.14281	4.67067	0.773468	-0.410853	radar	4.44353	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6207	6.29715	4.64699	0.751783	-0.413705	lidar	0.0422655	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4725	6.46487	4.60364	0.752032	-0.357951	radar	1.19404	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2375	6.73503	4.92923	0.764711	-0.300153	lidar	4.33256	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0404	6.8699	4.88929	0.727854	-0.337736	radar	5.56116	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8267	7.05411	4.98078	0.712503	-0.332837	lidar	0.909745	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6105	7.18862	5.02293	0.660304	-0.427881	radar	1.93201	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.431	7.3238	4.9589	0.636533	-0.433263	lidar	0.342782	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.1951	7.45968	5.12136	0.571505	-0.57551	radar	2.22184	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0116	7.6184	5.1113	0.560118	-0.551151	lidar	2.09569	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8247	7.80509	5.03419	0.591847	-0.387755	radar	5.60728	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6217	7.93981	5.01682	0.571867	-0.38941	lidar	0.0362668	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4311	8.07331	4.96352	0.560973	-0.366452	radar	1.52305	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.225	8.06801	4.71653	0.479411	-0.468777	lidar	4.73223	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0346	8.22035	4.61153	0.509651	-0.314611	radar	5.01319	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8605	8.38351	4.65073	0.524993	-0.265517	lidar	2.86024	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6126	8.49418	4.84389	0.471346	-0.395561	radar	5.33355	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3525	8.65234	5.00344	0.46988	-0.362252	lidar	1.32477	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1526	8.78997	4.90727	0.492027	-0.246063	radar	1.09743	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9652	8.87888	4.81395	0.470731	-0.262598	lidar	0.571351	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7667	8.99373	4.7438	0.475933	-0.205552	radar	0.504923	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5547	9.05651	4.67466	0.442215	-0.242184	lidar	0.753465	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.3054	9.17135	4.84725	0.416083	-0.301316	radar	4.9729	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0078	9.27851	5.00573	0.396212	-0.303299	lidar	6.22304	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.7916	9.359	4.97697	0.370244	-0.333362	radar	1.71516	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5291	9.46936	5.06752	0.3615	-0.318264	lidar	0.631617	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2616	9.49672	5.16701	0.28216	-0.483541	radar	5.11137	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.9445	9.65149	5.4201	0.296852	-0.415693	lidar	2.33781	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.6898	9.76686	5.32576	0.324754	-0.269182	radar	3.08843	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4137	9.87256	5.40199	0.321076	-0.251504	lidar	0.305407	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.1565	9.96207	5.42735	0.307695	-0.261634	radar	0.336434	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.8844	10.082	5.50598	0.313421	-0.231475	lidar	0.283623	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.6204	10.1605	5.51273	0.296983	-0.244106	radar	0.0403009	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.3855	10.2469	5.46343	0.289564	-0.238639	lidar	1.10344	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.1193	10.3261	5.50591	0.271883	-0.264558	radar	0.398747	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9153	10.3048	5.26177	0.215557	-0.335274	lidar	1.75922	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.6684	10.3698	5.20876	0.212637	-0.292668	radar	0.232432	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4795	10.323	4.95853	0.148627	-0.377911	lidar	1.99974	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.171	10.3603	5.24265	0.107472	-0.466108	radar	7.33386	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9066	10.413	5.2775	0.0986732	-0.441208	lidar	0.260571	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.6748	10.4406	5.0121	0.112371	-0.302167	radar	6.55684	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4527	10.3849	4.88306	0.0507642	-0.382388	lidar	1.81228	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1973	10.4027	4.9063	0.0375196	-0.368288	radar	0.607373	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8492	10.6098	5.27652	0.139787	-0.156023	lidar	7.99908	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.5844	10.6825	5.23624	0.17209	-0.0473328	radar	0.870444	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3562	10.6658	5.11858	0.134846	-0.103646	lidar	0.89171	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.0909	10.6871	5.19545	0.10987	-0.16522	radar	0.528218	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8292	10.7949	5.27537	0.14402	-0.0996662	lidar	3.54084	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.5539	10.8529	5.3302	0.149826	-0.0835685	radar	1.0619	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3479	10.7932	5.10973	0.0927137	-0.166142	lidar	2.40343	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.09	10.8293	5.09969	0.097741	-0.129341	radar	0.25348	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8413	10.9016	5.13104	0.115678	-0.0915226	lidar	1.81376	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5558	10.9252	5.22989	0.101422	-0.124186	radar	2.82194	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3417	10.9283	5.1061	0.0812883	-0.147991	lidar	0.791291	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0797	10.8524	5.29738	-0.0344326	-0.460926	radar	7.90704	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7739	10.8221	5.38151	-0.064134	-0.467844	lidar	2.63924	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5244	10.8196	5.26184	-0.0657006	-0.397892	radar	0.75117	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2977	10.8025	5.18319	-0.0883902	-0.40593	lidar	1.0221	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0541	10.8601	4.92777	-0.021546	-0.154022	radar	6.60147	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.78406	10.9229	5.02014	0.0105374	-0.0869263	lidar	2.04948	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.57446	10.8836	4.91723	-0.0252903	-0.149477	radar	3.81963	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.30318	10.923	5.00425	-0.00595111	-0.106681	lidar	0.778984	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.06972	10.892	4.93949	-0.026397	-0.125555	radar	2.42897	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.79066	10.9383	5.04777	-0.00183455	-0.0771948	lidar	1.09174	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.56784	10.881	4.95685	-0.0417933	-0.141645	radar	6.35155	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.43931	10.7817	4.61904	-0.106716	-0.233366	lidar	3.58578	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.19508	10.7892	4.61765	-0.0897608	-0.164417	radar	1.50237	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.79804	10.8782	5.06459	-0.016289	-0.0237264	lidar	6.77851	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.5296	10.8801	5.07424	-0.00175505	0.0262528	radar	1.57689	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.24555	10.878	5.14815	0.00180606	0.0306495	lidar	0.659843	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-7.00914	10.9084	5.05727	0.0360182	0.12718	radar	2.1583	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
